Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
Suriname	SUR	GDP per capita (current US$)	NY.GDP.PCAP.CD	343.6609809	361.1815365	379.1687342	400.4412962	416.1029359	464.5969023	557.9935099	629.2212994	670.9142614	707.7863311	740.425509	807.7869589	840.1019056	921.5570228	1122.572234	1283.592625	1398.866517	1776.79667	2034.820186	2160.856058	2191.428894	2446.845111	2513.515295	2418.560088	2349.99728	2350.122486	2364.22929	2554.384941	2966.34312	1358.224946	953.1943299	1079.197333	957.0373945	997.0367941	1385.449143	1558.605119	1914.094586	2031.833255	2406.729353	1897.826561	2006.121996	1746.304178	2263.923096	2609.270561	3006.48773	3594.354364	5208.123339	5761.059439	6858.149015	7444.130075	8303.31332	8319.67216	9232.505153	9491.570453	9554.562288	8617.76176	5645.334104	5317.389539	
Slovak Republic	SVK	GDP per capita (current US$)	NY.GDP.PCAP.CD																															2395.564582	2680.041026	2908.810832	3089.438276	3755.727737	4799.151051	5177.748864	5138.148679	5533.588845	5636.579532	5402.929754	5708.082659	6524.861878	8696.913242	10654.79371	11669.41975	13139.03218	16057.73314	18650.35912	16512.98197	16600.61359	18187.15744	17274.6423	18191.61279	18629.77966	16182.30372	16544.22781	17579.2594	
Slovenia	SVN	GDP per capita (current US$)	NY.GDP.PCAP.CD																																				10690.66523	10801.42843	10447.93571	11165.27633	11441.99702	10227.73677	10479.29634	11814.09994	14880.47154	17260.90151	18169.18091	19726.1265	23841.31792	27501.81027	24633.79785	23437.47202	24985.24827	22532.43564	23357.9392	24202.43084	20873.16111	21650.21276	23601.40278	
Sweden	SWE	GDP per capita (current US$)	NY.GDP.PCAP.CD	1983.106544	2147.229311	2315.846527	2492.545346	2758.943466	3007.597978	3240.611037	3490.550337	3683.313694	3972.002749	4669.438672	5060.342739	5942.148771	7198.271657	7975.850516	9974.657321	10715.03809	11287.19913	12442.57512	14667.40312	16856.76109	15366.66859	13545.25912	12430.45893	12914.33068	13474.16135	17727.49533	21485.29387	24188.76594	25300.39512	30162.31577	31374.11699	32338.50395	24080.89967	25747.24169	29914.33175	32587.2641	29897.79263	30143.62746	30577.08177	29283.00505	26969.24457	29571.70446	36961.42537	42442.22045	43085.35315	46256.4716	53324.37937	55746.84238	46207.0592	52132.91853	59666.07202	57197.19931	60347.68749	59241.60638	50832.55271	51617.54035	53253.47664	
Eswatini	SWZ	GDP per capita (current US$)	NY.GDP.PCAP.CD	100.4546687	120.3660327	125.6086968	144.7681512	169.8942409	179.4900074	191.5795605	181.7385228	189.0330318	243.1291725	251.5828166	297.5661504	310.7410615	456.0620709	527.0302488	557.61997	511.1251738	552.6956727	600.142673	704.0187202	898.285823	919.9497077	840.9650581	843.5656607	727.1958126	512.0161264	611.7138445	761.8758664	864.5281119	836.952679	1294.100335	1305.456157	1418.011062	1468.799	1507.042512	1768.314513	1632.530935	1709.868987	1536.930273	1480.338095	1637.450072	1437.634908	1324.996184	2020.993994	2529.633535	2873.862091	2937.360743	3047.488037	2842.43853	3032.517049	3690.239228	3934.273373	3864.760436	3587.000316	3379.896499	3047.946756	2842.257229	3242.751065	
Sint Maarten (Dutch part)	SXM	GDP per capita (current US$)	NY.GDP.PCAP.CD																																																											
Seychelles	SYC	GDP per capita (current US$)	NY.GDP.PCAP.CD	288.0581594	270.2796606	287.0447884	308.1952644	332.3050031	328.484901	337.6462466	333.2338125	314.3510648	314.1798528	343.8811821	401.6080395	546.9510613	648.5319241	744.5069419	806.2326445	814.474738	1044.353068	1376.546579	2030.135903	2329.353358	2419.034419	2296.307729	2280.451551	2338.075652	2588.552804	3165.945038	3638.988011	4128.118232	4407.20094	5302.843727	5314.663128	6128.445569	6559.129994	6555.504407	6748.931109	6583.201018	7280.989621	7715.918147	7747.612159	7578.851053	7663.13708	8331.261997	8524.961236	10176.65871	11092.51074	12014.39987	12154.82994	11122.86207	9706.95606	10804.68447	12189.09516	12006.64168	14765.68233	14700.36313	14745.31375	15077.84844	15629.30594	
Syrian Arab Republic	SYR	GDP per capita (current US$)	NY.GDP.PCAP.CD	187.5373743	200.1833569	227.7886639	238.4373061	257.5784123	273.9622218	241.7122448	275.2673093	295.4494159	365.6937642	337.0395839	394.1421481	449.9439294	460.295068	708.4212256	905.9500887	979.3277657	954.7632405	1112.612528	1151.175406	1462.630341	1677.126244	1699.532805	1769.740953	1700.476019	1540.436791	1208.004425	999.5919067	902.5495583	815.6485164	988.9486722	1013.001286	1005.041364	1009.716411	725.6085921	794.445153	934.5505657	955.7091761	974.2751917	991.1204287	1177.629268	1258.421953	1263.013455	1253.391403	1408.852738	1577.457182	1762.246107	2058.035209											
Turks and Caicos Islands	TCA	GDP per capita (current US$)	NY.GDP.PCAP.CD																																																											
Chad	TCD	GDP per capita (current US$)	NY.GDP.PCAP.CD	104.4721012	109.1296064	114.5821737	116.777461	120.8214734	125.9758594	128.3431507	130.9610115	129.7326181	132.170943	128.7938591	134.6898749	153.4499975	165.624471	163.1531037	211.5002694	207.5736383	219.8784403	256.9214321	227.1841247	228.9434367	190.2181764	176.9533405	172.3751507	185.5258783	202.8994616	203.6671801	215.1272438	265.4919945	248.554947	291.8661593	305.2216778	296.3964872	223.2061727	174.2195487	206.5386927	221.9742723	206.1441026	224.8661479	190.8359826	166.0231785	197.3156442	220.8054821	292.5914364	454.6765879	660.2421396	712.1847694	801.683884	929.7702391	804.4559039	896.5697341	989.2363633	973.4702574	986.0103177	1025.998515	781.3310573	698.2108863	662.5001146	
East Asia & Pacific (IDA & IBRD countries)	TEA	GDP per capita (current US$)	NY.GDP.PCAP.CD	90.75021575	79.72266032	72.09774249	76.11265866	86.11961778	98.04150311	104.3892354	98.544	96.87785604	105.8605663	114.8244497	120.1725234	132.9706533	163.519223	180.5048069	199.0299417	198.4979558	225.7278038	215.1051581	245.2595534	278.7009483	292.8066769	302.1112404	311.7225551	333.0876146	359.2190919	352.2223936	341.8248532	372.5698079	395.9878257	417.6446468	446.450128	493.3606957	534.5008811	634.6708462	773.5646908	877.7585402	898.4194107	814.1429433	886.1468905	965.7621815	1017.941865	1116.676237	1253.316908	1441.730907	1656.848533	1980.2379	2485.911169	3124.285159	3364.529079	4051.867383	4917.929165	5446.809268	5968.185535	6370.64783	6579.686088	6648.457336	7201.538993	
Europe & Central Asia (IDA & IBRD countries)	TEC	GDP per capita (current US$)	NY.GDP.PCAP.CD																													2344.966733	2257.246155	2383.73115	2342.422158	2186.037636	2149.157817	1929.164591	2115.258809	2179.69294	2250.046036	2173.906637	1883.895268	2049.886259	2087.674388	2346.259101	2886.948975	3732.356604	4669.098823	5641.53826	7240.9485	8939.128156	7060.26141	8238.80164	9964.342753	10345.93259	10919.22794	10265.95048	7940.095906	7611.036783	8489.240866	
Togo	TGO	GDP per capita (current US$)	NY.GDP.PCAP.CD	76.63845417	79.12013307	81.99474913	87.79197513	99.93788939	109.6201848	121.8335574	124.8793956	124.3495722	131.5698685	120.0538809	131.0987358	149.3505629	176.4737398	237.8140162	256.1026754	251.3233693	308.681615	319.9199531	337.4301441	417.6685258	342.2239169	281.8639162	253.0358123	228.6925986	234.3563261	315.3702223	359.5481768	384.9456179	367.0137728	430.0114381	412.722312	426.0809921	303.4487827	236.0011558	306.3583371	333.189857	330.5621437	339.2473068	326.6040699	299.4116476	289.7512701	323.467151	391.5667186	407.6072462	401.2789525	402.4630581	443.3757548	537.2261475	531.6683806	526.8410724	579.0130763	564.6971486	613.4402094	632.0313104	563.4753638	586.0522537	610.1517301	
Thailand	THA	GDP per capita (current US$)	NY.GDP.PCAP.CD	100.7675964	107.4979324	113.7825016	118.1432447	125.9378949	137.9180399	161.0056836	166.9245459	174.78713	186.8806541	192.125665	194.2582535	209.3565565	269.8517747	332.1171748	351.5475169	391.4830109	445.3194956	528.5062578	589.750884	682.7734555	720.8917652	742.6752585	797.8852163	817.8274615	747.4941323	813.2003615	936.4587224	1123.011814	1294.932165	1508.285774	1715.638125	1926.987525	2208.345294	2490.311547	2845.410314	3042.903989	2467.492895	1845.466238	2032.992147	2007.564826	1893.145377	2096.054617	2358.930629	2659.839108	2893.651356	3368.952576	3972.206475	4378.687406	4212.054902	5075.302176	5491.159981	5859.887644	6168.394881	5953.793928	5846.394608	5979.293546	6595.004125	
Tajikistan	TJK	GDP per capita (current US$)	NY.GDP.PCAP.CD																															497.6401257	469.3306256	346.9480225	291.4226261	267.968918	213.638972	178.4744154	155.3562498	219.226346	177.6983688	138.4319081	170.8085033	189.3945515	236.49018	309.2801984	337.360397	404.2894059	520.0371866	706.0875846	666.3458569	738.3475227	834.5412953	954.7205253	1040.137412	1104.459019	918.8119145	795.9607475	801.0508713	
Turkmenistan	TKM	GDP per capita (current US$)	NY.GDP.PCAP.CD																												684.2208844	861.7841338	838.5665772	865.7896521	846.6461572	820.6842727	791.0862896	606.6690572	588.0960878	554.8330098	562.637312	590.3934846	548.6995162	643.1750108	774.4833398	967.8907946	1283.911815	1453.917166	1704.419323	2136.476099	2600.371428	3904.467675	4036.459223	4439.203	5649.978486	6675.262954	7304.420525	7962.365824	6432.68417	6389.354326	6586.625863	
Latin America & the Caribbean (IDA & IBRD countries)	TLA	GDP per capita (current US$)	NY.GDP.PCAP.CD	364.6278542	374.9393633	417.3699423	408.5978906	443.08692	459.0374148	490.0817484	488.6222237	512.1063734	558.5978934	592.2879383	643.3412158	703.8131064	906.2618406	1160.039652	1181.822522	1284.766224	1381.994507	1528.142386	1786.687732	2116.636873	2396.828165	2174.924773	1857.535602	1826.074701	1844.685825	1813.178194	1874.736276	2077.764689	2233.496817	2579.515052	3155.189764	2919.802606	3312.652165	3719.341311	3898.105575	4167.083763	4497.495559	4454.238393	3925.363963	4273.252557	4100.148359	3596.746124	3619.706532	4136.909398	4971.019355	5769.841745	6745.349735	7778.724061	7195.567392	8880.204872	10008.32737	9985.93354	10114.33737	10194.20621	8602.549078	8287.516175	9108.508585	
Timor-Leste	TLS	GDP per capita (current US$)	NY.GDP.PCAP.CD																																									504.3557475	580.0358755	552.8103266	565.5397501	1081.972674	1767.0027	2534.66219	2705.232903	4073.23928	2929.980284	3603.940551	5021.462224	5766.969812	4770.315933	3335.548567	2501.577386	1987.118804	2279.253204	
Middle East & North Africa (IDA & IBRD countries)	TMN	GDP per capita (current US$)	NY.GDP.PCAP.CD																																		1194.264528	1197.358485	1337.394686	1521.397166	1530.942037	1523.071813	1580.829528	1608.842159	1637.130789	1563.068	1733.405457	1975.622193	2287.78591	2613.614846	3175.051535	3840.68192	3648.612343	4143.288742	4611.075979	4989.655386	4597.043856	4444.104498	3942.887352	3915.34289	3799.867898	
Tonga	TON	GDP per capita (current US$)	NY.GDP.PCAP.CD																367.9397578	336.5274045	378.0872461	454.9655408	483.9328495	572.6459023	666.0247753	662.5480201	649.049459	684.6439179	639.2415709	724.3704457	865.2645942	1126.657308	1120.256771	1193.486507	1386.730109	1435.309233	1447.972527	2022.016874	2108.19574	2278.570599	2193.384592	1942.523265	2015.41817	2063.207236	1837.977391	1842.404421	2029.714718	2284.307858	2594.74999	2892.522663	2932.315883	3392.887992	3070.987247	3548.068399	4044.979721	4500.750362	4278.884567	4196.470593	4093.849585	3744.492261	3959.079757	
South Asia (IDA & IBRD)	TSA	GDP per capita (current US$)	NY.GDP.PCAP.CD	82.42471447	86.09966468	89.95470043	99.02084362	110.9661424	116.6316095	95.82780085	103.1496766	105.8572534	113.6123181	120.3035079	124.9927257	122.7651438	137.2502915	162.4027434	170.1321448	162.2726301	183.2801237	203.6627705	222.7584012	262.3001672	271.4970342	274.3160468	283.6201637	275.7665996	292.9864798	303.2480708	329.1362069	345.7931267	341.2729915	359.3956011	312.6982528	324.967978	315.0734011	350.035385	381.010881	408.5822329	420.3056557	418.0907198	439.60553	448.8394123	452.3114269	466.0965114	534.8973989	609.7733177	687.561564	778.2399018	963.7385165	964.1141931	1047.163907	1263.828366	1373.73465	1370.189137	1387.135899	1499.472711	1546.44764	1652.607405	1870.161523	
Sub-Saharan Africa (IDA & IBRD countries)	TSS	GDP per capita (current US$)	NY.GDP.PCAP.CD	129.9503765	131.932521	139.6100069	156.2382313	148.7388149	161.6372132	170.1497161	163.9049573	170.8871364	190.7702947	218.7011415	216.710877	237.8976351	296.1699906	377.5710491	404.1916721	426.8022983	457.2340207	491.2895722	575.0285543	701.8472527	962.5753011	861.4699891	723.0015868	637.513922	588.7887823	598.3561193	662.2973229	670.6359544	662.6702789	655.654597	648.5264683	622.2898271	564.7340798	541.4297125	604.3224059	607.4679463	614.9705092	577.9458054	567.8639511	589.4454799	547.4999706	581.5246647	709.4802743	861.09948	994.3059195	1151.225413	1300.564512	1450.953215	1342.811366	1557.453562	1720.358244	1762.535536	1827.489658	1867.840726	1657.123451	1495.882001	1574.766606	
Trinidad and Tobago	TTO	GDP per capita (current US$)	NY.GDP.PCAP.CD	631.3298594	675.9744022	703.7534216	759.8688427	788.1247323	807.2721814	786.7521201	822.9550356	814.7353962	830.8382595	868.7696421	937.668546	1118.339209	1331.986683	2048.067557	2414.920141	2437.859973	3018.642425	3379.451083	4304.534246	5745.680796	6341.703581	7264.26625	6818.225729	6712.050613	6299.207438	4049.187446	4014.04712	3732.15885	3562.107229	4147.638923	4315.696945	4395.644513	3752.380464	3956.758089	4246.382404	4577.004528	4551.321854	4786.92537	5383.552427	6430.947262	6935.721451	7049.626612	8804.518666	10290.51914	12323.12705	14096.18668	16529.65801	21189.12927	14506.58604	16683.42242	19004.15714	19083.21481	19713.37929	20081.52191	17941.23794	16334.21714	16126.37095	
Tunisia	TUN	GDP per capita (current US$)	NY.GDP.PCAP.CD						218.0360187	224.42662	229.168376	250.8518741	260.5787663	284.4120916	325.7911711	423.1599478	505.2003941	641.5930846	765.7901581	779.676264	863.7901651	985.6534984	1158.411974	1373.100667	1287.77428	1207.818259	1204.86443	1158.103282	1148.6381	1200.856062	1260.524063	1282.645675	1254.770903	1492.878809	1553.251774	1801.334534	1662.963364	1745.357659	1978.376789	2116.167296	2210.786913	2295.237988	2389.036036	2213.914088	2254.933126	2346.05937	2761.969249	3112.835029	3194.562243	3371.71231	3778.184171	4310.093026	4129.977335	4140.15177	4256.91279	4137.54814	4199.084678	4274.292832	3827.729834	3666.357154	3464.41689	
Turkey	TUR	GDP per capita (current US$)	NY.GDP.PCAP.CD	509.4241118	285.0127089	309.4469034	350.6632227	369.5837863	385.6409757	445.2504915	482.378394	526.2139967	571.6182737	489.930775	455.1053041	558.421564	686.4906344	927.8001104	1136.376695	1275.958161	1427.373253	1549.646128	2079.222784	1564.24898	1579.075709	1402.408081	1310.256988	1246.825842	1368.402906	1510.678089	1705.89612	1745.366939	2021.861437	2794.353551	2735.710807	2842.373598	3180.192011	2270.340362	2897.870208	3053.950828	3144.389453	4496.509486	4108.114652	4316.561103	3119.606218	3660.07113	4718.455282	6040.879696	7384.259107	8034.611206	9709.721346	10850.87194	9036.268076	10672.40036	11340.82227	11720.31301	12542.72093	12127.46146	10984.80288	10862.72643	10546.15256	
Tuvalu	TUV	GDP per capita (current US$)	NY.GDP.PCAP.CD																															980.1674709	1034.482041	1069.595946	1051.85266	1184.638255	1194.576939	1332.63248	1369.074641	1370.904026	1464.648593	1458.817097	1387.357543	1603.631992	1866.599625	2176.564747	2178.02921	2259.333279	2638.911845	2929.42164	2595.639908	3021.889528	3642.437689	3512.516068	3466.967564	3418.645719	3232.07334	3295.720635	3549.974741	
Tanzania	TZA	GDP per capita (current US$)	NY.GDP.PCAP.CD																													219.3718195	184.3396842	172.0447984	193.7400952	173.8913828	155.5982751	159.6357424	180.4650233	216.9327932	249.931287	389.1031232	392.938073	402.7897805	398.0742294	403.1748926	421.8610696	448.810772	480.6285805	472.5187986	536.4575519	664.8926655	670.4615965	715.149284	750.2661326	831.9648282	929.1306273	985.2280595	905.7562921	922.623927	958.4456832	
Uganda	UGA	GDP per capita (current US$)	NY.GDP.PCAP.CD	62.31512232	63.01516135	62.0168215	68.93525117	76.04460973	110.410491	111.6357548	112.7704925	116.9643281	127.5858262	133.397787	145.8568846	149.333189	165.995495	199.3733886	217.9295761	219.6891102	255.9937787	204.7891352	175.638812	99.17574668	103.424469	163.4350927	163.1080547	255.0816699	240.3056389	258.8819615	399.448706	400.2409497	313.2169534	246.8273307	184.126852	153.1911684	167.0748918	200.4472479	280.0845471	285.0934669	286.7169623	291.9864072	257.7477999	257.6303609	234.9840775	240.2423229	237.9995917	288.0236949	315.7880227	336.4593923	401.8508631	449.6928183	554.404991	595.2061732	574.9195768	636.6382045	655.0495315	702.795104	675.1211397	581.7027729	606.4684535	
Ukraine	UKR	GDP per capita (current US$)	NY.GDP.PCAP.CD																												1249.443278	1449.962499	1597.534644	1569.739433	1489.689635	1417.868805	1258.136333	1012.105192	935.9680914	872.7091855	991.2301007	835.2602988	635.7662418	635.7089635	779.9771307	878.6182021	1047.502769	1366.017225	1826.932206	2300.77148	3065.611623	3887.241412	2542.997136	2965.142365	3569.757027	3855.42128	4029.715504	3104.658296	2124.662666	2187.731997	2639.824326	
Upper middle income	UMC	GDP per capita (current US$)	NY.GDP.PCAP.CD	170.2662451	154.5742083	159.684159	171.9482655	184.3640611	199.8684975	216.7606884	219.84111	224.6822356	243.5484197	263.0330491	282.25983	318.2359259	397.8048677	494.9404612	558.6246708	601.0790384	660.9554387	696.908281	834.3596403	949.5748913	1022.080603	984.2311176	935.0490815	976.8258499	1010.146809	1017.423636	1001.26761	1074.222623	1130.868545	1252.680404	1347.934673	1276.610451	1373.154543	1475.199175	1642.772764	1775.823008	1872.606465	1828.25132	1712.15792	1880.911863	1898.235862	1963.495285	2177.287378	2590.065947	3094.332635	3653.805343	4513.761007	5474.530946	5238.930045	6297.686024	7470.462587	7953.338288	8403.069118	8624.580717	7966.504309	7870.599026	8610.318837	
Uruguay	URY	GDP per capita (current US$)	NY.GDP.PCAP.CD	489.3501467	601.7011309	656.712218	584.2907466	741.2430513	701.7047182	664.438377	580.9698363	574.3441917	717.1386388	760.5859821	996.0926613	775.9933854	1404.741987	1448.339145	1250.200808	1290.604566	1440.152554	1707.34191	2479.671356	3485.52603	3764.293025	3106.948545	1715.939043	1620.720614	1571.103059	1939.966701	2415.598758	2676.197626	2731.95053	2989.991172	3577.839165	4082.025919	4720.382272	5458.086452	5984.13519	6316.29371	7327.957729	7711.07657	7247.398162	6871.897677	6281.377047	4088.768855	3622.052284	4117.308853	5220.951116	5877.876078	7009.69705	9062.312171	9415.170382	11938.212	14166.49909	15092.06819	16881.20568	16737.89827	15524.84247	15298.35089	16245.59837	
United States	USA	GDP per capita (current US$)	NY.GDP.PCAP.CD	3007.123445	3066.562869	3243.843078	3374.515171	3573.941185	3827.52711	4146.316646	4336.426587	4695.92339	5032.144743	5246.883717	5623.443978	6109.925868	6741.332364	7242.441105	7820.065471	8611.401839	9471.306172	10587.28576	11695.55442	12597.66751	13993.16674	14438.97628	15561.4264	17134.28602	18269.42217	19115.05291	20100.85889	21483.23306	22922.43709	23954.47935	24405.16481	25492.95165	26464.85251	27776.63553	28782.17502	30068.23092	31572.69023	32949.19776	34620.9289	36449.85512	37273.6181	38166.03784	39677.19835	41921.80976	44307.92058	46437.06712	48061.53766	48401.42734	47001.55535	48466.82102	49883.11686	51603.49615	53106.9155	55032.95946	56803.47061	57904.20433	59927.93029	
Uzbekistan	UZB	GDP per capita (current US$)	NY.GDP.PCAP.CD																															651.4192061	652.8074753	603.3520153	596.9835856	576.4471105	585.9323642	600.5981578	623.0026524	623.2161328	702.4807441	558.2268024	456.7062895	383.343068	396.377979	465.1198869	546.7768502	654.2838373	830.4076942	1082.286025	1213.265328	1377.08214	1564.966945	1740.468298	1907.551233	2050.448414	2137.576852	2117.74443	1533.852038	
St. Vincent and the Grenadines	VCT	GDP per capita (current US$)	NY.GDP.PCAP.CD	161.4171612	170.4351408	174.5652833	162.8692849	173.485175	175.7381346	185.3606023	180.4866638	173.2251476	186.0002681	203.9755893	219.2874911	298.3408389	322.5656685	348.1538772	347.6290878	339.3226578	505.4138993	616.8804709	713.8905475	819.2661025	1006.97915	1113.060187	1187.129551	1301.546026	1394.007343	1528.989683	1658.047966	1884.120979	2005.388314	2235.851938	2363.604259	2573.577689	2648.74195	2676.788664	2922.702886	3067.219095	3219.973334	3461.943365	3621.794106	3672.555287	3982.287813	4270.924902	4446.758618	4808.215911	5064.451065	5609.648939	6276.617048	6370.437886	6177.610514	6231.770232	6183.676822	6338.117781	6597.228304	6654.484003	6901.996541	7029.743842	7145.076837	
"Venezuela, RB"	VEN	GDP per capita (current US$)	NY.GDP.PCAP.CD	954.8590895	967.7848926	1017.789558	1068.232259	854.6963696	857.8159781	863.0184286	878.604916	922.1144142	915.4126963	997.7001693	1087.854167	1137.654879	1348.074953	2008.687088	2055.585501	2286.862956	2563.083495	2706.627139	3235.452363	3852.765593	4208.113672	4184.92449	4065.40726	3518.058512	3539.253933	3360.961136	2604.923045	3184.472227	2244.970385	2446.80411	2630.17726	2904.061755	2824.801751	2688.839188	3488.615438	3114.476532	3714.533682	3874.981721	4077.496123	4783.530592	4926.311339	3655.97562	3232.524276	4271.372404	5432.688675	6735.797588	8318.803399	11227.23138	11536.14939	13545.26345	10741.57638	12755.00008	12237.19374	15692.41288				
British Virgin Islands	VGB	GDP per capita (current US$)	NY.GDP.PCAP.CD																																																											
Virgin Islands (U.S.)	VIR	GDP per capita (current US$)	NY.GDP.PCAP.CD	744.6153846	749.271137	1054.285714	1040.201005	1318.627451	1528.735632	1820.34632	2350.305499	3120.287253	3504.145937	3450.122881	3622.933025	4023.899684	4179.693537	4396.215297	4231.404259	4575.421667	4954.776134	5346.662636	6307.767818	7304.588703	8230.098244	8320.342167	9137.202216	9795.228628	9829.29734	10269.53055	11375.50732	11932.40415	13300.54168	15050.54714	15945.49982	16752.11896	18728.06771									30126.25564	31823.12499	35024.47749	40929.79512	41560.9342	44333.06566	39207.00375	38771.27439	40043.19017	39144.16577	37849.72872	34819.14775	33573.09703	34899.26655			
Vietnam	VNM	GDP per capita (current US$)	NY.GDP.PCAP.CD																										230.8735885	421.65869	573.8472851	389.2569175	94.27126859	94.88019767	137.9825615	138.7168296	181.6548516	220.3099827	275.750619	322.8570476	346.5790136	346.827244	361.2944022	388.2705386	402.8251339	427.8380264	477.9894967	543.8658871	683.5968039	779.9748933	901.3248932	1143.268575	1210.69111	1310.370273	1515.479925	1722.683931	1871.325491	2012.04629	2065.169099	2170.648054	2342.244003	
Vanuatu	VUT	GDP per capita (current US$)	NY.GDP.PCAP.CD																				1059.325238	980.8978599	832.7408112	808.2072211	886.3152203	1066.579832	951.3293863	892.1616137	961.1323787	1065.865286	1011.432843	1080.222889	1252.636231	1263.455261	1176.870452	1335.259799	1390.329687	1427.10248	1462.238195	1472.957091	1477.841822	1469.849149	1362.601731	1353.934819	1580.502724	1787.947023	1886.433359	2047.097823	2393.367265	2697.961375	2643.441423	2965.802434	3275.091684	3158.58688	3167.343056	3148.365103	2788.770919	2913.967232	3123.614591	
World	WLD	GDP per capita (current US$)	NY.GDP.PCAP.CD	452.3256074	464.2008022	489.897304	516.7204827	554.8206014	591.8682563	628.7858819	655.6913551	693.2066057	747.4883231	805.3452672	871.2892644	984.7622747	1176.70978	1331.068308	1454.604353	1554.613256	1727.923267	1999.312501	2282.515214	2527.468012	2571.842096	2502.127235	2507.879962	2557.5412	2641.197629	3067.358326	3428.939834	3769.757612	3868.55506	4275.878159	4456.140582	4659.95858	4663.212333	4933.86999	5403.773899	5445.842195	5350.970676	5264.763964	5387.669445	5490.161271	5388.104875	5524.906426	6122.928436	6810.931947	7285.441777	7796.60622	8674.32421	9398.100943	8801.745826	9525.491732	10459.02924	10573.05428	10747.40572	10908.98483	10199.10345	10229.45284	10748.71013	
Samoa	WSM	GDP per capita (current US$)	NY.GDP.PCAP.CD																							770.1355858	706.2760353	685.5780864	597.2103716	628.5982405	693.8106521	824.0319749	758.5810301	772.2070276	765.4818829	799.0761694	796.1562446	1309.916028	1321.519135	1459.041298	1657.833377	1557.867761	1489.647875	1540.689023	1555.474051	1631.417027	1907.209417	2351.033814	2571.286691	2807.954274	3022.561555	3509.761499	3035.068269	3453.434298	3942.051645	4234.640751	4219.024862	4187.230599	4150.00378	4031.46704	4280.838915	
Kosovo	XKX	GDP per capita (current US$)	NY.GDP.PCAP.CD																																									1087.762401	1490.361033	1413.532587	1638.104739	2086.537325	2147.464271	2237.126598	2685.986222	3254.820269	3209.694109	3283.510304	3736.363217	3600.673475	3876.958302	4054.721339	3574.543333	3697.121677	3957.441819	
"Yemen, Rep."	YEM	GDP per capita (current US$)	NY.GDP.PCAP.CD																															468.3670036	468.3739664	485.0556996	382.9763204	283.6347307	277.9769717	364.1212046	416.7576668	374.3526907	439.6972858	540.0047374	536.2418544	565.2797139	605.1749372	693.0481356	813.6036612	900.8269161	995.3533206	1203.720733	1093.812918	1309.23196	1349.42025	1421.171575	1580.181601	1647.033657	1693.907815	1320.924127	1106.803906	
South Africa	ZAF	GDP per capita (current US$)	NY.GDP.PCAP.CD	433.9411936	444.8962683	461.7982322	498.6017472	534.3741762	568.3482653	603.0698114	654.6263044	688.8306218	755.1819164	806.4130631	865.9172246	884.4631416	1179.795019	1442.282386	1454.080331	1360.444957	1472.960341	1651.612579	1986.668886	2788.399353	2935.500339	2639.521812	2762.51982	2667.604966	2051.827688	2380.600943	3048.941666	3289.678729	3508.42616	3076.455387	3224.514803	3418.304428	3332.735052	3390.494331	3693.681705	3440.864223	3495.111222	3104.97641	3032.305397	2982.000426	2621.554437	2461.355087	3678.102817	4745.071685	5277.925459	5502.699989	6001.852563	5688.508806	5805.998362	7276.376756	7967.678159	7478.136578	6819.062302	6429.02395	5742.9878	5279.730472	6151.077955	
Zambia	ZMB	GDP per capita (current US$)	NY.GDP.PCAP.CD	234.1661943	221.7284006	213.8942288	214.8529543	243.1053205	303.8825323	343.9120552	360.7702445	410.4862606	486.6926866	437.3064687	390.7129365	427.4629014	490.0663813	651.0935354	527.4432638	534.4810763	466.9372508	511.3883716	584.2668045	650.2547871	635.4669774	633.5176231	493.1820867	406.5202518	327.9925996	231.7708056	307.3370215	488.6288522	511.7399456	409.2579854	410.0718753	376.4574375	377.5723176	411.0389997	416.6613811	382.9151113	445.1711797	355.5380307	332.461627	341.9055625	378.2736238	377.1305244	429.1583434	530.2772217	691.3178164	1030.154199	1104.587985	1369.068249	1139.110233	1463.213573	1644.619672	1734.930612	1850.793359	1738.088202	1313.889646	1262.989682	1513.276316	
Zimbabwe	ZWE	GDP per capita (current US$)	NY.GDP.PCAP.CD	280.9945858	283.315869	279.4409888	280.566213	285.0531738	297.3634374	281.4908005	297.2318752	304.9821589	348.935805	364.0543603	407.1457497	483.7049037	577.8467216	672.555267	714.8055964	684.5540003	671.247912	649.1842978	747.9942905	932.2596107	1077.96535	1105.958801	967.1758497	761.445387	651.039658	692.6673021	725.3857544	813.6753821	836.787602	862.5865882	827.4869403	631.990604	601.8668765	619.8351382	628.1849247	742.5726729	728.4008356	538.2848555	568.4439527	547.3588785	548.0587312	507.3480034	453.3511552	454.3606654	444.7605075	414.796232	396.9982166	325.6785703	699.8822643	854.8476653	980.2088242	1163.418689	1268.126633	1264.983826	1265.294413	1272.33545	1333.395663	
